id,vid,code,aand,titel,text
924,41003032,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">32 </span>De broers van de Heer zouden, als zij in Hem geloofd hadden of Zijn ware waardigheid hadden erkend, Hem nauwelijks gesommeerd hebben. Ons wordt zelfs niet verteld dat Hij hen ontmoette. In plaats daarvan keert Hij onze gedachten naar anderen die hem sommeren en wier roep Hij wel moet horen. Hij eist verwantschap op met allen die God dienen en is te druk met hen te dienen om terzijde getrokken te worden door Zijn natuurlijke banden."
927,41004001,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">1 </span>We komen nu bij een duidelijke verandering in de bediening van onze Heer. Hij begint gelijkenissen te gebruiken bij het spreken tot de menigten. Het is een vergissing te veronderstellen dat Hij dit doet om te illustreren en de waarheid te versimpelen. De gelijkenis wordt gebruikt om de waarheid in zo'n verhulde vorm te stellen dat zij die niet geestelijk zijn ze nooit kunnen begrijpen. Zelfs Zijn discipelen konden Zijn gelijkenissen niet begrijpen, totdat Hij ze hen uitlegde."
928,41004003,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">3 </span>De gelijkenis van het zaaien is een samenvatting van Zijn bediening tot dusver. Hij Zelf was de Zaaier. De vier klassen waren zij in Israël die Zijn woord hoorden.<br><br>De gebruikelijke drie-eenheid van kwaad: Satan, het vlees en de wereld, verhinderen de vruchtbaarheid er van. Slechts één klasse uit de vier, vertegenwoordigd door Zijn discipelen, droeg echt vrucht, en slechts een paar van dezen hadden die in overvloeiende mate. Een boer zou zeggen dat dit een erg slechte oogst was. De verkondiging van het koninkrijk heeft gefaald om het gevolg voort te brengen dat nodig is voor de verwezenlijking er van.`<br><br>Zijn wonderen en tekenen krijgen nu een andere klank. Er is vaak uitstel of gevaar, om aan te geven dat het koninkrijk niet langer zo nabij is, en dat het nog wel enige tijd zal duren voor het gevestigd wordt, en dan alleen na lijden van de kant van de discipelen."
929,41004009,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">9 </span>De formule ""die oren heeft om te horen, laat hem horen!"" is ook van belang. Hoewel Hij in het openbaar en kennelijk tot allen spreekt, is het verhuld in zulk een taal dat alleen zij die geestelijk waarnemingsvermogen hebben zullen begrijpen wat Hij zegt. De rest hoort het geluid, maar begrijpt niet de betekenis. Gelijkenissen zijn puzzels die alleen zij die de sleutel hebben kunnen oplossen."
931,41004011,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">11 </span>Het koninkrijk van God was voorzegd en getypeerd in hun heilige Schrift, maar nu de Heer een fase van hun geschiedenis ontvouwt die onbekend was bij de profeten, is het geen geheim, in de zin van iets mysterieus of onverklaarbaars, maar slechts een geheim dat gemakkelijk te begrijpen is zodra we er in zijn ingewijd. De discipelen beeldden zich in dat de verkondiging van de Heer over het koninkrijk zou voortgaan tot Hij de steun zou verkrijgen van de bevolking en dan de soevereiniteit voor Zichzelf zou opeisen. Hij kon niet doorgaan met het verkondigen van het koninkrijk en tegelijkertijd openlijk leren dat de verkondiging afgewezen zou worden; daarom brengt Hij dit belangrijke feit over aan Zijn discipelen en aan zij die voldoende geestelijk  zijn om het te verstaan, maar verhult Hij het voor de menigte door in gelijkenissen te spreken."
932,41004012,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">12 </span>Het kan niet vaak genoeg herhaald worden dat gelijkenissen niet door onze Heer gebruikt werden bij het brengen van het evangelie opdat zij vergeving van zonden zouden ontvangen, maar voor precies het tegendeel. Hij sprak in gelijkenissen, anders zou de straf voor hun zonden vergeven worden. Het is geen evangelie, maar oordeel. Dit toepassen op het evangelie voor deze dag van genade is geheel tegengesteld aan de geest van de verzoening die we zouden moeten onderwijzen (<a class=""l"">2Kor. 5:19</a>). We proberen mensen er van te verzekeren dat God hen hun overtredingen niet toerekent. Wij verhullen onze boodschap niet in beelden die zij niet kunnen begrijpen. De Geest van God heeft ons nadrukkelijk gezegd, niet in verhulde beelden, dat deze bedeling zal eindigen in afval (<a class=""l"">1Tim. 4:1</a>)."
934,41004013,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">13 </span>De twaalf apostelen zelf namen het belang van de gelijkenis niet waar, daarom legt Hij hen de symbolen er van uit. Ieder detail van het plaatje dat Hij schildert was hen allen zeer goed bekend. In het oosten zijn er geen afscheidingen en de wegen gaan dwars door de velden of het graan. Er is maar één Zaaier, de Heer Zelf. Het beeld is belangrijk, want het stelt het koninkrijk uit tot de oogst. Hij was niet aan het oogsten, zoals de apostelen meenden. Het einde is nog ver weg. Tegen die tijd zullen drie klassen die het woord gehoord hebben geen vrucht dragen. Het is oude koninkrijksrefrein: zij die volharden tot de voleinding zullen gered worden."
935,41004021,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">21 </span>Het is duidelijk dat het licht dat Hij hen zojuist heeft gegeven, die lamp is waarvan Hij spreekt. Hij wilde niet dat zij het licht verborgen onder tevredenheid of luiheid, die verondersteld worden onder het beeld van een maat of ligbank. Het zou voor hen erg fijn zijn de maat te genieten die aan hen was gegeven en te rusten in de verlichting die aan hen was geschonken, maar dat is niet het doel waarvoor Hij hen het licht had gegeven."
936,41004024,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">24 </span>In deze gelijkenis gaat Hij voort op de vorige gedachte over de maat. Als zij uitdelen aan anderen wat zij ontvingen, zal hun eigen maat vergroot worden. Geestelijke zegeningen nemen, in tegenstelling tot de lichamelijke, nemen toe naar mate ze uitgedeeld worden."
937,41004025,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">25 </span>Deze raadselachtige verklaring kan alleen verstaan worden in het licht van de omstandigheden waarin deze werd uitgesproken. Zij die geestelijke zegen van Christus hadden ontvangen zouden meer ontvangen; zij die niets ontvingen zouden zelfs de lichamelijke voorrechten verliezen die ze als Joden hadden."
939,41004026,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">26 </span>Hier hebben ze een zelfs nog meer raadselachtige hint dat het koninkrijk niet onmiddellijk zou komen, maar door een geleidelijk proces als dat van het groeien van graan. Later in Zijn bediening stelt Hij de oogst uit tot de afsluiting van de aion (<a class=""l"">Matt. 13:39</a>). De discipelen wilden snel hun sikkels in het graan slaan, terwijl het nog niet rijp was. Zelfs na Zijn opstanding, toen het graan in de aar was, liet de Pinkstertijd zien dat het nog niet rijp was. De korrels zullen niet vol zijn tot de eindtijd."
941,41004030,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">30 </span>Gewoonlijk neemt wilde mosterd niet zulke afmetingen aan, maar onder gunstige omstandigheden kan het heel goed tot een boom uitgroeien. Het was het kleinste zaad dat door een boer werd gezaaid en werd het grootste van al zijn tuinkruiden. Deze snelle groei staat geheel tegengesteld aan de voorgaande gelijkenis en de sterke mosterd is geen voedsel, zoals het graan. De vliegende schepselen van de hemel hebben een sinister belang, geïnterpreteerd als Satan in de gelijkenis van het zaaien. Is dit niet een voorzegging van die valse premature fase van het koninkrijk, waarover gesproken wordt onder het beeld van het grote Babylon?"
943,41004037,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">37 </span>Het meer van Galilea is onderhevig aan plotselinge windvlagen, wanneer de wind neerdaalt van de bergen in het oosten. In korte tijd verandert het van een rustig, spiegelglad oppervlak in een opspringende, kokend ketel, waarin een klein schip nauwelijks kan overleven. Er moet een schitterende kalmte zijn geweest in Zijn hart, anders zou Hij gewekt zijn geworden door het stampen van het schip, of tenminste verstoord zijn geworden door de angst van Zijn discipelen. Geen gewoon mens had in zo'n gevaar zijn kalmte bewaard. En hoe dwaas is het voor een sterveling om de wind te bestraffen en tegen de zee te praten! Maar de wind en de zee gehoorzaamden Zijn wil!<br><br>Opnieuw hebben we een beeld van de loopbaan van het koninkrijk, nu de verkondiging er van niet ontvangen werd. De zee spreekt van de natiën (<a class=""l"">Openb. 17:15</a>), de storm van de tijd van de grote verdrukking, de wind van de geestelijke machten die de natiën op zullen poken in de eindtijd om het volk van het koninkrijk te vervolgen en vernietigen. Wanneer Hij komt om Zijn heiligen te redden, zal Hij tot hen zeggen: ""Weest stil!"". En er zal een millenniale rust zijn."
946,41005001,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">1-17 </span>Dit drie-voudig verhaal laat het meest onstuimige vertoon zien van de kracht van de vijand, gericht op de Heer. Markus blijf meer dan Mattheüs hangen bij de wanhopige toestand van de mens, passend bij bet bereik van dit verslag waarin dienstverlening aan de mens wordt geportretteerd."
947,41005001,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">1 </span>De naam van deze plaats wordt in de MSS zo verschillend gegeven, dat we een beroep hebben moeten doen op de topografie van het land om er zekerheid over te krijgen en komen tot dezelfde conclusie als de bewerker van de Sinaiticus (S2). De Alexandrinus heeft het als Gardarenen, de Vaticanus heeft Gerasenen, net als de Sinaiticus voordat die bewerkt werd. Dit is waarschijnlijk een variant van Gergesenes. Gadara was een welbekende Griekse stad, bekend vanwege haar tempels, haar theater en haar warme baden, maar het lag op meerdere uren afstand van de zuidelijke kust van het meer van Galilea. De kleine stad Gergesa, waarvan de ruïnes door de Arabieren Chersa worden genoemd, is ""aan de andere zijde"" van het meer van Galilea, en is het enige deel van de kustlijn dat alle kenmerken combineert die nodig zijn voor het verhaal. Een steile helling duikt vrijwel direct in het meer, vrijwel zonder enig strand. Boven de stad zijn graftombes uitgehakt. Elk natuurlijk kenmerk komt overeen met het geïnspireerd verslag. Daarom hebben wij Gergesenes gekozen als de ware vertaling."
949,41005008,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">8 </span>Het is het ongebruikelijke dat ons zou moeten opvallen in elk van de tekenen en wonderen van onze Heer, want  daarin zit de speciale les die elk van Zijn opgetekende daden ons bedoelt te leren. Hier vinden we een man, bezeten door vele demonen, die niet op Zijn eerste bevel uitkomen, en zij worden in de zee gestuurd. Bij een andere gelegenheid spreekt de Heer over Israël bij de eindtijd, dat zij dan  zeven maal meer demonen zullen hebben als tevoren (<a class=""l"">Matt. 12:43-45</a>). Hun laatste toestand zal erger zijn dan hun eerste. Dit wordt hier gesuggereerd door het legioen van demonen die de onfortuinlijke bezetene onveilig maakten. Een Romeins legioen was ongeveer zesduizend man groot. Israël heeft zich vele eeuwen weggehouden van afgoderij, maar wanneer het grote beeld zal worden opgericht, zullen velen het wilde beest aanbidden (<a class=""l"">Openb. 13:8</a>). Aan de eerste verkondiging van het koninkrijk werd geen gehoor gegeven, net zoals aan Zijn eerste opdracht aan het legioen dat in de bezetene leefde. Maar uiteindelijk vinden zij hun weg in de zee, net zoals Satan in de afgrond gezonden zal worden."
950,41005015,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">15 </span>De eerdere toestand van de bezetene: rusteloosheid, ongehoorzaamheid, zelfmarteling, komt overeen met hun geschiedenis onder de wet. De ketenen en boeien van de wet waren nooit sterk genoeg om hen tegen te houden. Ze hielden zich vaak bezig met krankzinnige, verwoestende onderlinge oorlogen. Juda vocht tegen Israël, de ene partij werd tegenover de andere gesteld, en tot op deze dag zijn zij geneigd zichzelf te martelen. Wat een verandering zal het zijn wanneer zij, net als de bezetene, rust vinden en rechtvaardigheid en rede, in de dag van de Heer, aan Zijn voeten!"
951,41005016,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">16 </span>Het is zeer waarschijnlijk dat er andere kudden varkens gehouden werden, tegen de wet, en dat hun eigenaren vreesden dat  ook zij vernietigd zouden worden indien de Heer in dat land bleef. We zullen zien dat het doel van de Heer was de demonen in de afgrond te sturen, maar zij smeekten om in de varkens te mogen gaan. Hij gaf alleen zijn toestemming, want het was niet buiten Zijn missie om op dit moment de wet van Mozes te handhaven. En toch, door die ondoorgrondelijke wet van God, die altijd samenspant om Zijn wil uitgevoerd te krijgen, werden zowel de hoeders van de varkens en de demonen geoordeeld in overeenstemming met Zijn doel."
952,41005018,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">18 </span>Hoewel zij in dat gebied niet de aanwezigheid van de Heer verlangden, verliet Hij hen niet zonder een getuige, maar zendt de bezetene terug onder hen om getuigenis af te leggen van Zijn mededogen. Decapolis was een aanzienlijk district in het lotdeel van Manasse, reikend tot zo ver als Syrië, tien steden van aanzienlijke omvang bevattend, volgens Josephus, zoals Scythopolis (De oorlogen van de Joden, 3,9,7). Gadara, Hippo en Pella hoorden daar ook bij."
953,41005022,CC CK,Concordant Commentaar op het NT,,"<span class=""h"">22 </span>Opnieuw worden we getrakteerd op een heerlijke presentatie van het verloop van de koninkrijksverkondiging in een aspect dat tot nu toe onaangeroerd was. De verlossing van Israël uit Egypte was door bloed en door kracht. Zij werden van God's oordelen afgeschermd door het bloed op de deurposten (<a class=""l"">Exo. 12:7</a>). Zij werden van Farao verlost door het water van de Rode Zee. Het is mogelijk het een te hebben zonder het ander. Het gebrek aan antwoord heeft het duidelijk gemaakt dat er enig uitstel zal zijn in het opzetten van het koninkrijk. Dit wordt afgebeeld door de tijd die het Hem kostte om het huis van Jaïrus te bereiken. Maar in die tussentijd geeft Hij ons een type van bloedverlossing. Terwijl Israël als natie dood ligt, wachtend op Zijn komst, ontvangt een overblijfsel  van hen, die door geloof in levend contact komen met Zijn rechtvaardigheid, de redding van hun zielen, lang voor Zijn terugkomst in kracht om de natie uit de dood te laten opstaan."
